Gender,Age,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1,2,34.0,1,0,1,2,0,1,0,1,1,0,1,1,0,99.85,0.0,0.0,1190.0,4533.15,0
1,1,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,0.0,0.0,44.2,242.9,0
0,1,69.0,1,1,1,1,1,1,1,1,1,1,1,2,1,85.35,0.0,0.0,1274.43,7171.83,0
1,1,40.0,0,0,1,0,1,1,0,1,1,1,1,1,1,62.05,0.0,0.0,0.0,2511.55,0
1,2,20.0,1,0,1,1,1,1,0,0,1,1,1,0,1,64.4,0.0,0.0,252.0,1650.6,0
0,2,46.0,1,0,0,1,0,0,0,0,0,0,1,2,1,19.4,0.0,0.0,2185.0,3152.85,0
0,0,2.0,1,0,1,2,1,0,0,0,0,0,1,0,0,74.4,0.0,0.0,19.58,158.98,1
0,2,1.0,1,0,1,2,0,0,0,0,0,0,1,0,2,70.45,0.0,0.0,15.28,85.73,1
0,1,72.0,1,1,1,2,1,1,0,1,1,1,1,2,1,105.0,0.0,0.0,473.76,8063.56,0
1,0,70.0,1,1,0,1,0,0,0,0,0,0,1,2,1,25.15,0.0,0.0,85.4,1875.55,0
1,0,23.0,1,0,1,1,0,0,1,0,0,1,1,0,0,55.3,0.0,0.0,36.34,1320.54,0
1,1,36.0,1,1,1,2,0,0,0,1,1,1,1,0,0,95.4,0.0,0.0,1460.88,4935.08,0
1,2,59.0,1,1,1,2,0,0,0,1,1,0,1,0,0,93.85,8.13,0.0,636.02,6202.64,1
1,0,67.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.5,0.0,0.0,3169.77,4600.72,0
1,0,72.0,1,1,1,2,1,1,0,1,1,1,0,2,0,105.55,0.0,10.0,599.76,8152.01,0
0,0,37.0,1,1,1,2,0,1,0,1,1,1,1,0,0,101.9,0.0,0.0,889.48,4434.83,1
0,1,72.0,1,1,0,0,0,0,0,0,0,0,1,2,0,24.45,0.0,0.0,1480.32,3189.42,0
1,0,72.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.7,0.0,0.0,2013.84,3435.74,0
1,0,3.0,1,1,1,2,0,0,0,0,0,1,1,0,0,74.4,8.74,0.0,43.8,264.61,1
0,2,54.0,1,1,1,2,0,0,0,1,1,1,1,1,1,101.5,0.0,0.0,1808.46,7181.56,1
1,1,60.0,1,1,1,2,0,1,0,1,0,0,1,0,0,95.75,0.0,0.0,2113.2,7856.1,1
0,1,58.0,1,1,1,2,1,1,0,1,1,1,1,1,1,110.65,0.0,0.0,2201.1,8727.75,0
0,2,31.0,1,0,1,2,0,0,0,0,1,1,1,0,0,83.85,11.37,0.0,372.93,3035.71,0
1,0,55.0,1,0,1,1,1,1,1,0,0,0,1,2,0,59.2,0.0,0.0,675.4,3851.25,0
0,1,1.0,1,0,1,1,0,0,0,0,0,0,1,0,1,44.4,0.0,0.0,26.53,70.93,1
1,1,49.0,1,0,1,2,0,0,0,1,0,0,1,0,1,85.3,0.0,0.0,696.29,4994.24,0
1,1,8.0,0,0,1,1,0,0,0,0,0,0,1,0,2,25.5,0.0,0.0,0.0,215.2,1
0,2,39.0,1,1,1,2,0,1,0,1,1,0,1,2,0,99.75,0.0,0.0,391.17,4427.17,0
1,1,66.0,1,1,1,1,1,1,0,0,0,0,1,2,1,66.1,0.0,0.0,2488.86,6917.31,0
0,0,15.0,1,0,0,0,0,0,0,0,0,0,1,1,1,20.55,0.0,0.0,519.45,815.4,0
0,1,51.0,1,1,1,2,0,1,0,1,1,1,0,1,0,98.85,0.0,130.0,2433.72,7511.27,0
1,2,6.470774250203864,1,0,1,1,0,0,1,0,0,0,1,2,2,49.2,0.0,0.0,63.99,511.89,0
0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.9,0.0,0.0,15.51,36.41,1
1,0,25.0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.5,0.0,0.0,89.5,605.8,0
1,1,22.0,1,0,1,2,0,1,0,1,0,0,1,0,0,87.0,0.0,0.0,1070.96,2921.61,0
1,1,15.0,1,1,1,1,0,0,0,0,0,0,1,0,0,49.0,0.0,0.0,176.25,925.5,0
0,1,28.0,1,0,1,2,0,0,0,1,1,1,1,1,0,90.1,0.0,0.0,512.68,3111.63,1
0,1,47.0,1,1,1,2,0,1,0,1,1,1,1,0,0,100.5,0.0,0.0,1793.05,6500.15,0
0,0,67.0,1,1,1,1,1,1,1,1,1,1,1,2,2,85.25,1.31,0.0,583.57,6296.46,0
0,2,18.0,1,0,1,2,0,0,0,0,0,0,0,0,0,74.7,0.0,20.0,379.62,1694.22,0
1,1,62.0,1,0,1,0,0,1,1,0,0,0,1,2,1,60.15,0.0,0.0,2089.4,5842.6,0
0,1,41.0,1,1,1,1,0,1,0,1,1,1,1,1,0,80.55,0.0,0.0,252.56,3516.46,0
0,2,44.0,1,1,1,1,0,0,0,0,0,0,1,0,1,50.15,0.0,0.0,810.48,2949.58,0
0,1,53.0,1,0,1,2,0,1,1,0,1,1,1,1,1,94.45,0.0,0.0,1795.64,6838.39,0
1,1,48.0,1,0,0,0,0,0,0,0,0,0,0,2,1,20.05,0.0,0.0,1586.88,2622.88,0
0,2,54.0,1,1,1,2,1,1,1,1,1,0,1,1,0,115.6,0.0,0.0,2360.34,8791.39,0
0,0,48.0,0,0,1,0,1,1,0,0,1,1,0,0,0,45.3,0.0,140.0,0.0,2285.0,1
1,1,24.0,1,1,1,2,0,0,0,1,1,1,1,0,0,99.65,0.0,0.0,616.32,3021.17,0
1,1,33.0,1,0,1,2,0,0,1,0,0,0,1,2,0,80.6,0.0,0.0,1150.05,3801.15,0
1,1,66.0,1,1,1,1,1,0,1,1,1,1,1,2,0,85.25,0.0,0.0,2828.1,8366.45,0
0,1,13.0,0,0,1,0,0,1,1,0,0,0,0,2,1,35.4,0.0,100.0,0.0,550.4,0
1,0,63.0,1,1,1,1,1,1,0,1,1,1,1,2,1,83.5,0.0,0.0,847.35,6282.35,0
0,1,23.0,1,0,1,2,0,1,1,0,0,0,1,0,0,83.8,0.0,0.0,892.63,2792.88,1
1,0,52.0,1,1,0,1,0,0,0,0,0,0,1,2,1,25.6,0.0,0.0,1202.24,2536.74,0
1,0,10.0,1,0,1,1,0,0,0,0,1,1,0,0,0,56.75,0.0,30.0,303.0,836.25,0
0,1,72.0,1,0,0,0,0,0,0,0,0,0,1,2,0,20.1,0.0,0.0,1020.24,2481.09,0
1,2,29.0,1,0,1,2,0,1,1,1,1,1,1,0,1,98.8,0.0,0.0,1397.8,4204.9,0
0,2,62.0,1,1,1,2,1,1,0,1,1,1,1,1,0,104.85,0.0,0.0,1409.88,7722.78,0
1,1,41.0,1,1,1,1,0,1,0,1,1,1,1,1,0,73.0,0.0,0.0,652.31,3653.51,1
1,1,43.0,1,1,1,2,0,0,0,0,0,0,1,0,0,77.85,0.0,0.0,2112.59,5478.44,1
0,2,26.0,1,0,1,2,0,1,1,1,1,1,1,2,0,105.45,0.0,0.0,64.48,2779.78,0
0,1,19.0,1,0,1,2,0,1,0,1,1,1,1,0,0,96.8,0.0,0.0,202.92,1945.97,0
0,1,72.0,1,1,0,0,0,0,0,0,0,0,1,2,1,24.25,49.76,0.0,3427.2,5161.94,0
0,2,45.0,1,1,1,2,0,1,0,1,1,0,1,1,0,102.15,0.0,0.0,1535.4,6270.75,0
1,1,32.0,1,0,1,1,0,0,0,1,1,1,1,1,0,64.85,0.0,0.0,496.64,2507.59,0
1,0,41.0,1,1,0,0,0,0,0,0,0,0,0,0,0,25.25,0.0,0.0,1689.61,2686.06,0
1,1,65.0,1,1,0,0,0,0,0,0,0,0,0,2,1,24.75,0.0,0.0,2372.5,4087.6,0
1,1,55.0,1,1,1,2,1,0,0,1,0,0,1,0,0,96.75,0.0,0.0,2698.3,7937.2,1
1,1,11.0,1,0,0,0,0,0,0,0,0,0,0,2,1,19.65,0.0,0.0,448.36,674.11,0
0,1,49.0,1,0,1,1,0,1,1,1,1,1,1,2,0,74.45,0.0,0.0,367.99,4089.89,0
1,1,61.0,1,1,1,2,1,1,1,1,0,0,1,0,0,99.4,0.0,0.0,924.15,6867.8,0
1,1,25.0,1,0,0,0,0,0,0,0,0,0,1,0,1,19.15,0.0,0.0,477.25,954.85,0
0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.5,0.0,0.0,8.31,77.81,1
0,2,23.0,1,0,1,0,0,0,1,0,0,0,1,1,0,49.45,0.0,0.0,594.55,1713.9,0
1,0,21.0,1,1,1,2,0,0,0,0,0,1,1,0,0,73.7,0.0,0.0,599.34,2158.04,0
0,1,1.0,1,0,1,2,0,0,0,0,1,1,1,0,0,79.7,0.0,0.0,33.88,113.58,1
1,2,5.0,1,1,1,2,0,1,0,0,0,0,0,0,0,-1.0,0.0,20.0,33.3,397.25,1
1,2,24.0,1,0,1,0,1,0,1,1,1,1,1,1,0,74.4,0.0,0.0,788.64,2501.54,0
0,2,27.0,1,1,1,2,0,1,0,0,1,0,1,0,1,88.3,0.0,0.0,457.38,2925.13,1
0,1,70.0,1,0,0,1,0,0,0,0,0,0,1,2,0,19.8,0.0,0.0,819.7,2217.35,0
0,2,5.0,1,0,1,2,0,1,0,0,0,0,1,0,1,75.55,0.0,0.0,211.65,561.3,1
1,1,46.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.2,0.0,0.0,2112.32,3029.77,0
0,1,57.0,1,0,0,0,0,0,0,0,0,0,0,2,0,20.1,0.0,0.0,1520.19,2607.89,0
0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,2,71.1,0.0,0.0,10.19,81.29,1
0,2,60.0,1,1,1,2,0,1,0,1,1,0,1,1,1,100.5,0.0,0.0,1660.8,7689.8,0
1,1,37.0,1,1,1,1,1,1,1,0,0,0,1,2,1,62.8,16.97,0.0,166.5,2428.28,0
1,1,1.0,1,0,1,2,0,0,0,0,0,0,0,0,1,70.45,0.0,10.0,42.87,123.32,1
1,1,28.0,1,0,1,2,0,1,0,1,1,1,1,1,0,100.35,0.0,0.0,216.44,3015.44,0
0,2,24.0,1,0,0,1,0,0,0,0,0,0,1,2,1,20.3,0.0,0.0,441.36,901.31,0
0,0,62.0,1,1,1,2,1,1,0,0,0,0,1,1,0,92.05,14.21,0.0,1480.56,7222.15,0
0,1,18.0,1,0,0,0,0,0,0,0,0,0,1,1,0,20.15,0.0,0.0,161.1,551.95,1
0,0,5.0,1,0,1,1,1,0,1,0,0,0,1,0,0,54.2,0.0,0.0,18.05,326.3,1
0,1,20.0,1,0,0,1,0,0,0,0,0,0,0,0,1,20.35,0.0,0.0,849.2,1291.8,0
0,1,1.0,1,0,1,2,0,0,0,0,0,0,1,0,2,70.75,0.0,0.0,26.0,96.75,1
1,0,35.0,1,0,1,2,0,1,0,1,1,1,1,1,0,102.35,0.0,0.0,1394.4,5020.5,1
0,2,52.0,0,0,1,1,0,1,1,1,0,0,1,2,0,50.5,0.0,0.0,0.0,2566.3,0
0,0,30.0,1,1,1,2,0,0,0,0,1,1,1,0,0,85.0,0.0,0.0,144.6,2768.85,1
1,1,72.0,0,0,1,0,1,1,0,0,0,0,1,2,0,42.1,0.0,0.0,0.0,2962.0,0
1,2,15.0,1,1,1,2,0,0,0,0,0,0,1,0,0,75.65,0.0,0.0,695.7,1842.35,1
1,1,70.0,1,1,1,2,1,1,1,1,1,1,1,2,0,114.6,0.0,0.0,1866.9,9749.4,0
1,1,66.0,1,1,1,1,1,0,1,0,0,0,1,2,0,65.7,0.0,0.0,2119.92,6498.82,0
1,2,55.0,1,1,1,2,0,0,0,0,0,0,1,2,0,74.0,0.0,0.0,2359.5,6411.9,0
0,2,55.0,1,1,1,2,0,1,0,0,0,0,0,0,0,85.45,0.0,90.0,2355.1,7319.8,1
1,2,57.0,1,1,1,1,0,1,0,1,0,0,1,1,1,71.1,0.0,0.0,2745.12,6885.22,0
0,1,72.0,1,1,1,2,1,1,0,1,1,1,1,2,0,109.55,0.0,0.0,3182.4,11347.5,0
0,0,28.0,1,0,0,0,0,0,0,0,0,0,1,0,1,20.5,0.0,0.0,1185.24,1748.29,0
1,1,54.0,1,0,1,1,1,0,0,1,1,1,1,2,0,74.55,0.0,0.0,765.72,4957.17,0
1,2,24.0,1,1,1,2,1,0,0,0,0,0,1,2,0,79.85,0.0,0.0,97.44,1955.19,0
1,0,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.05,0.0,0.0,232.56,468.36,0
1,2,51.0,1,1,1,2,0,0,0,0,0,0,1,1,0,79.6,16.73,0.0,1270.92,5228.89,0
1,2,13.0,1,0,1,1,0,0,1,1,1,1,1,0,2,73.35,49.02,0.0,532.87,1415.4,0
1,0,58.0,1,0,1,1,0,1,1,1,0,0,1,2,0,70.1,0.0,0.0,2753.26,6802.21,0
0,1,18.0,1,0,1,0,0,1,1,0,0,0,1,1,1,54.4,0.0,0.0,809.46,1766.56,0
0,1,29.0,1,0,0,0,0,0,0,0,0,0,1,2,1,19.55,0.0,0.0,1448.84,1970.64,0
0,2,72.0,1,1,1,1,1,0,1,1,0,0,1,2,1,74.55,0.0,0.0,1572.48,7003.13,0
1,1,71.0,1,1,0,0,0,0,0,0,0,0,0,2,1,23.9,0.0,0.0,1348.29,2974.69,0
0,2,70.0,0,0,1,1,1,1,1,0,0,0,1,2,0,44.6,0.0,0.0,0.0,3058.15,0
1,1,9.973839005963896,1,1,1,2,0,0,0,1,1,1,1,0,0,95.5,0.0,0.0,172.98,1002.08,1
0,0,20.0,1,1,1,2,0,1,1,0,1,1,1,0,0,95.5,0.0,0.0,774.2,2690.4,0
1,1,69.0,1,1,1,1,1,1,1,0,1,1,1,1,1,78.6,0.0,0.0,2027.22,7383.67,1
1,0,63.0,1,1,1,2,1,1,1,1,0,0,1,1,1,104.5,0.0,0.0,1351.35,7942.15,0
0,1,7.0,1,0,1,1,1,1,0,0,0,0,1,0,0,61.4,0.0,0.0,110.88,549.78,0
0,0,69.0,0,0,1,1,1,1,0,0,1,1,1,2,1,43.95,0.0,0.0,0.0,2960.1,0
1,1,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,25.9,0.0,0.0,200.25,335.25,1
0,1,8.270841133080916,1,0,1,2,0,1,0,0,0,0,1,0,0,80.55,2.28,0.0,293.13,944.75,0
0,1,46.0,1,1,1,2,1,1,1,0,1,1,1,2,1,99.65,9.35,0.0,2265.96,6886.81,0
1,2,60.0,1,0,1,2,0,1,0,1,1,0,1,1,0,97.95,0.0,0.0,1023.0,6890.0,0
1,2,27.0,1,1,1,2,0,1,0,0,1,1,1,0,0,95.55,0.0,0.0,1066.23,3576.43,1
0,0,16.0,1,1,1,2,1,1,0,0,0,1,1,0,0,90.7,0.0,0.0,445.28,1820.18,0
0,0,22.0,1,0,1,0,0,0,0,0,1,1,1,0,0,83.3,0.0,0.0,88.22,1934.12,1
0,0,41.0,1,1,1,2,1,1,0,0,1,1,1,1,0,101.6,0.0,0.0,603.93,4534.48,0
0,2,4.0,1,0,1,2,0,0,0,0,0,0,1,2,0,72.75,0.0,0.0,142.68,460.43,0
0,2,24.0,1,1,1,2,0,1,0,1,0,0,1,0,1,88.95,0.0,0.0,1058.16,3130.91,0
0,1,38.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.3,0.0,0.0,1641.22,2384.27,0
0,0,25.0,1,1,1,0,1,1,1,1,0,0,1,0,0,78.35,0.0,0.0,701.25,2539.15,0
1,1,40.0,1,0,1,2,0,1,0,0,0,0,1,0,0,80.0,41.74,0.0,1568.8,4695.81,0
0,1,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,49.85,13.01,10.0,302.32,664.86,1
1,1,13.0,1,0,0,0,0,0,0,0,0,0,1,0,1,19.85,0.0,0.0,522.6,774.6,0
1,0,64.0,1,1,1,2,1,1,0,0,0,0,1,0,0,91.8,0.0,0.0,2213.12,8173.62,0
0,1,62.0,1,0,1,2,0,1,0,1,1,1,1,0,0,100.15,0.0,0.0,3011.96,9295.26,1
0,1,20.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.8,0.0,0.0,869.8,2410.15,0
1,1,14.0,0,0,1,1,0,0,0,1,1,1,1,0,0,46.35,0.0,0.0,0.0,667.7,1
0,0,57.0,1,0,1,0,0,1,1,1,0,1,1,2,2,69.75,0.0,0.0,2059.98,5954.38,0
1,1,12.0,1,0,1,0,1,0,0,1,1,1,1,0,2,69.85,0.0,0.0,324.84,1162.34,0
0,1,59.0,1,1,0,0,0,0,0,0,0,0,0,2,1,25.45,0.0,0.0,2499.83,4033.88,0
0,1,59.0,1,0,1,1,0,0,1,1,1,1,1,2,1,75.95,0.0,0.0,488.52,5030.87,0
1,2,53.0,1,0,0,0,0,0,0,0,0,0,1,2,0,19.75,0.0,0.0,1389.13,2441.48,1
1,1,45.0,1,1,1,1,0,1,0,1,1,1,1,1,1,78.75,0.0,0.0,1791.9,5392.55,0
1,1,50.0,1,0,0,0,0,0,0,0,0,0,0,2,0,19.8,0.0,0.0,93.5,1106.7,0
1,1,20.0,1,0,1,2,0,0,0,1,1,1,1,0,1,89.0,0.0,0.0,361.0,2181.45,1
0,2,1.0,0,0,1,1,0,0,0,0,0,0,1,0,0,25.25,0.0,0.0,0.0,25.25,1
0,1,70.0,1,0,0,1,0,0,0,0,0,0,0,2,1,19.2,0.0,0.0,2704.1,4105.5,0
1,2,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.05,0.0,0.0,0.0,25.05,1
0,2,64.0,0,0,1,1,1,1,1,0,1,1,1,2,0,47.85,0.0,0.0,0.0,3147.5,1
1,2,49.0,1,1,1,2,0,0,0,0,0,0,0,0,1,75.2,0.0,20.0,934.92,4633.22,1
1,1,28.0,1,0,1,2,1,0,0,0,0,0,1,0,0,74.9,0.0,0.0,1239.84,3308.39,1
1,1,72.0,1,1,1,2,1,1,1,1,1,1,1,2,1,111.9,0.0,0.0,3443.76,11514.81,0
0,1,13.0,1,0,1,2,0,0,0,1,0,0,1,0,1,81.9,0.0,0.0,444.34,1473.24,0
1,1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,18.85,0.0,0.0,156.16,240.36,0
0,2,53.0,1,0,0,1,0,0,0,0,0,0,1,2,2,18.7,0.0,0.0,546.96,1552.66,0
0,1,63.0,1,1,1,2,0,0,0,0,0,0,1,0,0,81.55,0.0,0.0,1332.45,6361.5,0
0,1,10.0,0,0,1,0,0,0,1,0,0,0,1,2,2,29.6,0.0,0.0,0.0,299.05,0
1,0,56.0,1,0,0,0,0,0,0,0,0,0,1,1,1,19.95,0.0,0.0,2736.72,3863.47,0
1,0,10.0,1,0,1,0,0,0,0,0,0,1,1,0,0,45.55,0.0,0.0,344.4,747.0,1
1,1,65.0,1,1,1,2,1,0,1,0,1,1,0,1,0,93.55,0.0,30.0,176.8,6276.05,0
0,2,21.0,0,0,1,0,1,0,0,1,0,0,1,0,0,-10.0,0.0,0.0,0.0,840.1,1
0,1,29.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.2,0.0,0.0,998.76,1557.56,0
0,1,72.0,1,1,0,0,0,0,0,0,0,0,1,2,1,24.15,0.0,0.0,2734.56,4511.01,0
1,1,22.0,1,0,1,0,1,1,1,1,0,0,1,1,0,67.5,0.0,0.0,435.6,1979.65,1
0,2,23.0,1,1,1,2,1,0,0,1,0,0,1,0,0,90.05,27.38,0.0,81.65,2224.07,1
1,1,40.0,1,1,1,1,0,0,1,1,0,0,1,1,1,70.75,0.0,0.0,949.6,3871.35,0
1,0,2.0,1,1,1,2,0,0,0,0,0,0,1,0,0,76.5,0.0,0.0,34.44,196.89,1
1,1,13.0,1,0,1,2,1,0,0,0,1,1,1,0,0,84.05,23.97,0.0,388.96,1460.29,1
0,1,16.0,1,1,1,2,0,1,0,0,1,1,1,0,1,95.6,0.0,0.0,303.84,1859.49,1
0,0,67.0,1,1,1,2,1,1,0,1,0,0,1,0,1,102.95,0.0,0.0,2512.5,9398.75,1
1,0,72.0,1,0,0,1,0,0,0,0,0,0,1,2,0,21.0,0.0,0.0,410.4,1904.15,0
0,2,47.0,1,1,1,2,1,0,0,0,0,0,0,0,0,80.35,0.0,90.0,1800.57,5716.42,1
1,2,4.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.65,0.0,0.0,24.72,318.57,0
0,2,18.0,1,0,1,2,0,0,0,0,0,0,1,2,0,73.55,0.0,0.0,135.18,1494.63,0
1,1,21.0,1,1,1,2,0,1,0,1,1,1,1,0,0,104.4,0.0,0.0,895.65,3053.6,1
0,1,62.0,1,0,1,1,1,1,1,1,0,0,1,1,0,70.75,0.0,0.0,2607.1,6870.55,0
1,1,7.0,1,1,1,2,0,1,0,1,1,1,1,0,0,98.05,0.0,0.0,64.75,777.75,1
1,1,29.0,1,0,1,1,0,1,0,0,0,0,1,0,0,48.95,0.0,0.0,291.74,1615.44,0
0,1,48.0,1,1,1,1,1,0,1,0,0,0,0,1,0,60.6,0.0,100.0,2146.56,5231.81,0
1,1,53.0,1,1,1,1,0,1,1,1,1,1,1,1,1,78.75,0.0,0.0,1688.58,5631.03,0
0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,1,1,19.0,0.0,0.0,180.06,285.56,0
1,1,22.0,1,0,1,1,1,0,1,0,0,0,0,1,1,56.25,0.0,100.0,168.96,1561.16,0
0,2,1.0,0,0,1,1,0,0,0,0,0,0,0,0,2,25.8,0.0,20.0,0.0,45.8,1
1,0,72.0,1,1,1,2,0,0,0,1,1,1,1,2,0,99.4,0.0,0.0,2516.4,9802.1,0
1,2,34.0,1,0,1,2,0,1,0,1,0,0,1,0,1,85.2,0.0,0.0,1008.44,3882.89,0
0,1,48.0,1,1,1,1,0,1,1,0,1,1,1,1,1,69.55,0.0,0.0,817.44,4253.04,0
0,0,21.0,0,0,1,1,1,0,0,0,0,0,1,0,0,28.5,0.0,0.0,0.0,629.35,0
1,1,71.0,1,1,1,2,1,0,1,0,1,1,1,1,1,97.65,0.0,0.0,1176.47,7864.32,0
1,2,32.0,1,1,1,2,0,1,0,0,1,0,1,2,0,93.5,0.0,0.0,1393.28,4364.08,0
1,0,63.0,1,1,1,1,1,1,1,0,1,1,1,2,0,71.9,0.0,0.0,2683.17,7162.37,0
0,2,72.0,1,1,1,2,1,1,1,1,1,1,1,2,1,116.4,0.0,0.0,2077.92,10621.17,0
0,1,53.0,1,1,1,2,0,1,0,1,1,1,1,2,0,105.55,0.0,0.0,684.76,6367.01,0
0,2,1.0,1,0,1,2,0,0,0,0,0,0,1,0,0,69.25,0.0,0.0,37.3,106.55,1
1,0,50.0,1,0,1,0,1,0,1,1,1,1,0,1,0,75.5,0.0,100.0,1591.5,5717.1,0
1,2,15.0,1,1,1,2,0,1,0,1,1,1,1,0,0,101.1,0.0,0.0,610.5,2114.55,1
0,1,21.0,1,0,1,2,0,0,1,1,0,0,1,0,0,86.05,0.0,0.0,311.01,2129.91,0
1,1,1.0,1,0,1,0,1,0,0,1,1,1,1,0,0,95.0,0.0,0.0,12.04,107.04,1
0,2,2.0,1,0,1,2,0,0,0,0,0,0,1,0,0,70.75,0.0,0.0,19.72,174.57,1
1,0,65.0,1,1,1,0,1,1,0,0,1,1,1,1,1,72.45,14.23,0.0,1738.75,6378.37,1
0,2,52.0,1,0,1,2,0,1,1,0,0,0,1,0,0,85.8,0.0,0.0,877.24,5310.54,0
1,1,13.0,1,0,1,2,0,1,0,1,0,0,1,0,0,83.2,0.0,0.0,460.2,1520.8,1
1,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.65,0.0,0.0,73.12,140.67,0
0,2,46.0,1,1,1,2,1,1,0,1,1,1,1,1,0,110.0,0.0,0.0,109.02,4983.82,1
0,0,53.0,1,0,1,2,0,1,0,1,1,1,1,1,0,94.85,18.55,0.0,2152.86,7134.51,1
0,1,40.0,1,1,1,2,0,1,1,1,1,1,1,1,1,105.95,0.0,0.0,669.2,5004.4,0
1,2,23.0,1,0,1,0,0,0,1,0,0,0,0,0,0,54.15,0.0,40.0,193.2,1545.65,0
1,0,4.0,1,1,1,2,0,0,0,0,1,1,1,0,0,85.65,0.0,0.0,27.64,366.54,1
0,1,57.0,0,0,1,0,1,1,0,1,1,1,1,0,0,58.75,0.0,0.0,0.0,3437.45,0
0,1,49.0,1,1,1,2,0,0,0,1,1,1,1,0,0,95.4,0.0,0.0,400.82,5014.77,0
1,1,7.695938945675477,1,0,1,0,1,1,1,0,1,1,1,0,0,68.25,0.0,0.0,290.79,867.74,0
1,0,4.0,1,1,1,2,0,0,0,1,1,1,1,0,0,101.7,1.48,0.0,104.64,467.71,1
0,2,61.0,1,0,0,0,0,0,0,0,0,0,1,2,1,20.25,5.15,0.0,667.34,1940.99,0
0,2,70.0,1,1,1,0,0,1,1,1,0,0,1,2,0,75.5,0.0,0.0,3308.9,8521.55,0
1,1,13.0,1,1,1,1,1,0,0,0,1,1,1,0,0,65.85,0.0,0.0,186.16,1088.41,0
0,1,34.0,1,1,1,0,0,0,1,1,0,0,1,0,1,65.0,0.0,0.0,1539.52,3697.02,0
0,2,7.379041697900677,1,1,1,2,0,0,0,0,0,0,1,0,0,74.55,33.25,0.0,158.04,747.69,1
1,2,57.0,1,1,1,2,1,0,1,0,1,1,1,2,0,93.75,0.0,0.0,125.97,5751.52,0
0,1,12.0,1,1,1,1,1,1,1,0,0,0,1,0,2,61.65,0.0,0.0,434.88,1148.63,1
0,1,7.0,1,0,1,2,0,1,1,1,1,1,1,0,0,100.4,0.0,0.0,273.14,988.14,0
0,2,4.0,1,1,1,2,0,0,0,0,0,0,1,0,0,74.9,0.0,0.0,104.92,426.67,1
0,2,1.0,1,1,1,2,0,0,0,0,0,0,0,0,0,74.45,0.0,10.0,31.27,115.72,1
1,1,44.0,1,1,1,0,0,1,1,1,1,1,0,1,0,85.25,0.0,100.0,2181.08,5985.23,0
0,2,45.0,0,0,1,0,0,0,0,0,1,0,0,1,0,34.2,0.0,0.0,0.0,1596.6,0
0,0,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,89.65,0.0,0.0,1609.2,4957.3,0
0,2,55.0,1,1,1,2,0,1,0,1,1,1,0,1,0,100.0,0.0,100.0,2055.9,7665.2,1
1,1,69.0,1,1,1,2,0,1,1,1,0,0,1,2,1,97.65,0.0,0.0,3405.15,10148.7,0
1,1,10.948673288862409,1,0,1,2,0,1,0,0,0,0,1,0,0,79.9,0.0,0.0,172.62,914.32,1
1,1,71.0,1,1,1,1,1,1,1,1,1,1,0,2,1,90.3,0.0,100.0,1115.41,7502.71,0
1,1,30.0,1,1,1,2,1,0,0,0,1,1,1,0,1,94.3,0.0,0.0,1249.8,3929.5,0
0,0,52.0,1,0,0,1,0,0,0,0,0,0,1,1,0,20.4,0.0,0.0,293.8,1384.45,0
0,0,52.0,1,1,0,1,0,0,0,0,0,0,1,2,0,25.05,0.0,0.0,276.64,1546.89,0
1,1,24.0,1,1,1,1,1,0,0,0,0,0,0,0,0,55.65,0.0,60.0,215.76,1676.31,1
0,2,72.0,0,1,1,0,1,1,0,1,1,1,1,2,1,53.8,0.0,0.0,0.0,3952.45,0
1,1,72.0,1,1,1,2,1,1,0,0,1,1,1,2,0,99.15,0.0,0.0,2077.92,9500.02,0
1,1,4.0,1,0,1,0,0,0,1,0,0,0,1,0,1,50.05,0.0,0.0,38.68,218.03,1
0,2,1.0,1,0,1,2,0,1,0,0,0,0,1,0,0,82.3,0.0,0.0,33.41,115.71,1
